anime_id,source_type,score,popularity_rank,members_count,favorites_count,total_count,emotion
2116,Manga,7.31,2026,76330,471,76330,love
38161,Original,6.67,2027,76296,186,76296,joy
36902,Web manga,6.53,2029,76081,131,76081,sadness
13585,Manga,7.26,2030,75893,237,75893,anger
35823,Manga,7.5,2031,75972,34,75972,fear
31380,Manga,7.56,2032,75878,131,75878,joy
37442,Original,7.73,2033,75860,90,75860,anger
28221,Original,6.72,2034,75606,133,75606,joy
49605,Web manga,6.57,2035,75646,253,75646,joy
33023,Game,6.61,2036,75509,435,75509,joy
156,Manga,7.39,2037,75354,730,75354,anger
32175,Manga,7.23,2038,75367,311,75367,joy
39651,Original,7.62,2039,75214,56,75214,joy
31456,Visual novel,6.55,2040,75023,242,75023,fear
33080,Game,6.94,2043,74851,162,74851,joy
24629,4-koma manga,6.72,2044,74735,140,74735,joy
39388,4-koma manga,6.8,2045,74690,267,74690,joy
21473,Game,7.63,2046,74612,190,74612,fear
3594,Visual novel,7.08,2047,74386,171,74386,anger
37441,Original,7.48,2048,74566,59,74566,fear
32108,Original,7.48,2049,74412,94,74412,fear
33089,Game,7.38,2050,74338,1024,74338,joy
48492,Game,5.59,2051,74181,468,74181,fear
28625,Novel,6.87,2052,74314,232,74314,anger
10156,Original,6.55,2053,74077,77,74077,sadness
33589,Original,6.96,2054,74249,162,74249,anger
36884,Original,7.29,2055,74085,286,74085,fear
40858,Original,7.82,2056,74030,136,74030,anger
8740,Manga,7.99,2057,73864,46,73864,anger
565,Original,7.33,2058,73717,136,73717,joy
1074,Game,6.82,2059,73700,100,73700,joy
24037,Card game,7.36,2060,73652,231,73652,joy
34658,Visual novel,6.96,2061,73691,294,73691,joy
2130,Manga,6.91,2063,73525,190,73525,joy
35540,4-koma manga,6.93,2064,73741,140,73741,joy
2402,Manga,8.09,2065,73562,1605,73562,sadness
40513,Manga,7.23,2066,73402,148,73402,sadness
21653,Light novel,6.89,2067,73453,54,73453,anger
31378,Manga,7.21,2068,73473,105,73473,fear
37979,Manga,6.24,2070,73322,119,73322,anger
412,Manga,6.49,2071,73018,118,73018,sadness
845,Original,7.22,2072,72983,425,72983,fear
23269,4-koma manga,7.51,2073,73004,252,73004,joy
1303,Other,7.31,2074,72896,221,72896,anger
10389,Original,7.6,2076,72781,147,72781,surprise
32366,Manga,8.35,2077,72989,125,72989,anger
732,Light novel,7.09,2078,72789,305,72789,sadness
6586,Manga,7.8,2079,72686,977,72686,joy
38731,Manga,8.22,2080,72863,779,72863,joy
1956,Manga,6.76,2083,72616,114,72616,anger
19759,Manga,7.21,2084,72669,432,72669,joy
37498,Original,6.72,2085,72646,136,72646,anger
58,Original,6.97,2086,72505,372,72505,fear
36245,Web manga,5.64,2087,72327,102,72327,fear
5034,Manga,7.29,2089,72184,113,72184,anger
62,Visual novel,6.69,2090,72002,179,72002,joy
11135,Manga,7.6,2091,71953,461,71953,joy
32323,Web manga,6.83,2092,72095,259,72095,fear
35589,Original,6.59,2094,71986,224,71986,fear
2899,Light novel,7.18,2095,71868,69,71868,anger
50360,Light novel,8.07,2096,71926,275,71926,anger
38853,Manga,2.17,2097,71963,287,71963,fear
31433,Novel,7.66,2098,71950,388,71950,anger
8577,Manga,6.03,2099,71719,108,71719,sadness
36828,Game,5.92,2100,71717,101,71717,joy
18041,Manga,7.28,2102,71674,215,71674,fear
1852,4-koma manga,7.37,2104,71565,965,71565,joy
30364,Manga,8.01,2105,71887,76,71887,sadness
22123,4-koma manga,6.52,2106,71609,110,71609,anger
34501,Visual novel,6.41,2107,71638,180,71638,anger
20651,Manga,8.34,2108,71609,99,71609,love
2248,Original,6.9,2109,71369,63,71369,fear
81,Original,8.03,2110,71355,939,71355,joy
962,Manga,8.09,2111,71353,761,71353,joy
478,Original,7.05,2112,71330,332,71330,fear
10294,Original,7.32,2114,71247,117,71247,joy
10851,Visual novel,5.88,2115,71255,655,71255,fear
411,Original,7.21,2116,71084,313,71084,anger
34580,Manga,6.63,2117,71058,71,71058,surprise
31080,Manga,6.92,2118,71113,247,71113,joy
2795,Original,6.54,2119,70939,104,70939,sadness
14355,Manga,6.81,2122,70757,137,70757,love
38814,Manga,5.22,2124,70792,92,70792,joy
461,Manga,6.93,2126,70672,24,70672,anger
4726,Game,7.2,2127,70505,78,70505,sadness
665,Manga,7.24,2128,70559,310,70559,joy
343,Manga,6.88,2129,70478,250,70478,joy
521,Manga,7.08,2130,70504,694,70504,joy
873,Original,6.87,2131,70423,230,70423,joy
1002,Original,7.63,2132,70225,803,70225,sadness
966,Manga,7.79,2133,70162,1009,70151,joy
31804,Manga,6.26,2134,70198,76,70198,anger
2397,Original,7.79,2135,70186,286,70186,anger
696,Original,7.43,2136,70165,541,70165,love
875,Manga,7.77,2138,70110,901,70110,surprise
32023,Original,6.13,2139,70010,94,70010,fear
591,Manga,6.4,2140,69863,80,69863,joy
8917,Light novel,7.01,2141,69846,275,69846,joy
7079,Visual novel,6.29,2143,69819,82,69819,joy
31783,Manga,7.65,2144,69979,113,69979,anger
37998,Light novel,6.08,2145,69998,156,69998,fear
1709,Game,7.07,2146,69798,25,69798,fear
4535,Original,6.8,2147,69751,332,69751,love
23587,Game,7.14,2149,69740,448,69740,anger
28013,Original,7.18,2150,69691,468,69691,fear
35503,Original,7.59,2151,69660,1192,69660,joy
31483,Manga,7.73,2153,69424,156,69424,joy
21039,Original,7.22,2155,69255,183,69255,anger
36480,Manga,7.57,2156,69205,62,69205,sadness
54,Manga,7.09,2157,69015,161,69015,joy
10507,Game,6.96,2158,68966,260,68966,joy
10686,Manga,7.19,2160,68884,28,68884,joy
35427,Original,6.35,2161,68850,95,68852,joy
23945,Manga,6.79,2162,68832,79,68832,sadness
10465,Manga,6.1,2163,68607,215,68607,anger
3225,Manga,7.32,2164,68565,49,68565,joy
10372,Manga,6.96,2165,68559,86,68559,anger
601,Manga,7.34,2166,68487,795,68487,joy
35868,Visual novel,6.93,2167,68544,106,68544,anger
516,Manga,7.61,2168,68427,1031,68427,fear
1293,Manga,7.47,2169,68444,897,68444,anger
34277,4-koma manga,7.42,2171,68432,42,68432,joy
1365,Manga,8.3,2173,68361,206,68361,joy
28791,Game,5.98,2173,68268,44,68268,fear
16385,Original,6.88,2174,68192,74,68192,fear
1894,Manga,6.6,2175,68235,50,68235,anger
1015,Manga,7.68,2176,68127,93,68127,sadness
11697,Manga,7.12,2177,68084,207,68084,anger
463,Manga,7.18,2178,68144,23,68144,anger
3001,Manga,7.53,2180,68057,250,68057,joy
22839,Original,7.34,2181,68227,121,68227,joy
1361,Game,6.34,2182,68012,52,68012,anger
42072,Light novel,5.77,2183,67974,478,67948,joy
36144,Original,7.06,2184,68048,116,68048,anger
1140,Original,7.09,2185,67893,172,67893,anger
35198,Original,7.76,2186,68081,122,68081,joy
7082,Manga,6.58,2187,67797,168,67797,joy
8100,Novel,7.45,2188,67697,161,67697,joy
6610,Manga,6.94,2191,67644,139,67644,sadness
6023,Light novel,7.18,2192,67641,87,67641,love
3613,Novel,7.41,2193,67596,381,67596,joy
40215,Other,7.85,2196,67637,208,67637,sadness
953,Manga,7.21,2197,67466,349,67466,anger
34547,Manga,7.33,2198,67447,267,67447,anger
1816,Game,6.47,2199,67369,450,67369,anger
12317,Manga,6.41,2200,67164,152,67164,fear
10464,Light novel,7.35,2201,67169,87,67169,joy
32551,Original,7.65,2203,67154,86,67154,fear
32608,Original,5.29,2204,67090,57,67090,joy
6203,Manga,7.05,2205,66949,273,66949,anger
15195,Web manga,7.5,2205,66994,558,66994,fear
19319,Original,7.69,2207,67074,588,67074,joy
1470,Manga,7.86,2208,67002,830,67002,anger
5391,Original,4.43,2209,66906,314,66906,joy
1454,Original,7.28,2210,66930,423,66930,fear
39806,Manga,7.28,2211,66927,306,66927,fear
38062,Original,6.82,2212,66993,156,66993,joy
987,Manga,6.57,2213,66753,65,66753,joy
10015,Manga,6.24,2214,66701,271,66701,joy
23225,Manga,7.87,2215,66662,139,66662,joy
12685,Original,6.45,2216,66444,34,66444,joy
9000,Light novel,7.63,2217,66346,231,66346,anger
16518,Manga,6.43,2218,66312,60,66312,joy
908,Manga,7.35,2219,66300,83,66300,anger
49357,Other,7.18,2220,66387,364,66387,joy
11227,Original,6.85,2221,66111,124,66111,joy
940,Light novel,7.14,2222,66028,201,66028,anger
5734,Visual novel,6.71,2223,65988,108,65988,fear
8063,Manga,7.93,2224,65811,118,65811,sadness
31763,Light novel,6.67,2226,65843,70,65843,anger
109,Original,6.74,2227,65696,219,65696,anger
586,Other,7.39,2228,65594,241,65594,fear
558,Manga,8.2,2230,65396,296,65396,joy
770,Original,7.32,2231,65330,220,65330,sadness
33222,4-koma manga,6.5,2232,65447,81,65447,joy
11113,Manga,7.95,2233,65266,36,65266,joy
6634,Game,7.53,2234,65248,160,65248,anger
28771,Manga,7.5,2235,65477,254,65477,anger
10083,Light novel,7.78,2236,65176,75,65176,fear
34148,4-koma manga,6.6,2237,65202,148,65202,fear
143,Manga,6.8,2238,65059,684,65059,fear
41762,Manga,7.02,2240,64784,226,64784,joy
209,Manga,7.49,2241,64727,394,64727,joy
514,Original,6.83,2242,64625,362,64625,anger
36990,Manga,8.26,2243,64736,177,64736,joy
535,Light novel,8.02,2245,64532,779,64532,joy
17121,Original,7.33,2246,64455,90,64455,sadness
5028,Manga,8.35,2246,64477,597,64477,joy
4918,Manga,8.07,2248,64327,98,64327,surprise
23121,Light novel,6.37,2249,64353,62,64353,joy
8310,Manga,7.81,2250,64292,311,64292,joy
37407,Novel,7.59,2251,64630,248,64630,fear
31223,Game,6.23,2252,64157,91,64157,joy
16700,Visual novel,7.23,2255,64030,103,64030,fear
24543,Game,7.62,2256,64216,189,64216,fear
34565,Manga,6.16,2257,64032,77,64032,joy
7661,Manga,7.53,2258,63935,343,63935,sadness
35110,Manga,8.1,2259,64241,86,64241,sadness
40682,Manga,8.63,2260,63957,1176,63957,joy
298,Manga,6.58,2261,63824,124,63824,joy
31091,4-koma manga,6.23,2262,63916,64,63916,joy
7695,Game,6.87,2263,63774,27,63774,anger
21677,Original,6.32,2264,63730,82,63730,surprise
8634,Manga,7.02,2265,63684,302,63684,anger
36934,Manga,7.34,2266,63825,280,63825,love
5835,Manga,7.55,2268,63627,550,63627,joy
34465,Manga,7.15,2269,63596,57,63596,joy
6408,Light novel,7.37,2270,63495,214,63495,joy
21809,Manga,5.96,2271,63488,88,63488,fear
4151,Manga,6.78,2272,63342,131,63342,fear
37221,Original,6.87,2273,63454,192,63454,fear
38422,Manga,8.0,2274,63426,136,63426,joy
32664,Original,6.73,2275,63337,327,63337,joy
6864,Manga,8.17,2276,63175,174,63175,sadness
2985,Manga,7.52,2277,63180,561,63180,joy
34439,Original,7.66,2278,63325,102,63331,joy
14283,Original,6.35,2279,63109,92,63109,joy
408,Game,7.33,2280,63089,129,63089,fear
5162,Manga,7.56,2281,62994,53,62994,joy
1842,Manga,8.23,2282,62995,341,62995,joy
779,Manga,7.87,2283,62983,74,62983,fear
393,Original,7.1,2284,62931,169,62932,sadness
551,Manga,7.48,2285,63003,209,63003,joy
32863,Manga,7.74,2286,62913,172,62913,anger
37885,Game,5.36,2287,62743,184,62733,joy
9047,Manga,7.46,2288,62698,29,62698,fear
4866,Original,4.42,2289,62696,315,62696,love
19855,Manga,6.6,2290,62389,122,62389,fear
850,Visual novel,6.45,2291,62332,165,62332,surprise
35220,Novel,7.05,2292,62379,191,62379,anger
85,Original,7.88,2294,62266,1850,62266,anger
33771,Novel,5.32,2295,62133,44,62133,anger
9201,Manga,7.61,2296,62033,134,62033,anger
39221,Original,5.91,2297,62108,82,62108,anger
465,Manga,7.25,2298,61958,16,61958,fear
23237,Light novel,7.15,2299,62048,42,62048,joy
6945,Manga,8.3,2301,61833,82,61833,joy
880,Manga,7.56,2302,61828,154,61828,anger
45560,Manga,5.99,2303,61613,324,61572,joy
2594,Manga,7.63,2304,61602,107,61602,anger
368,Visual novel,6.6,2306,61596,484,61596,anger
10937,Manga,8.26,2308,61456,725,61456,anger
31149,Game,8.03,2309,61599,558,61599,joy
96,Original,7.54,2310,61429,877,61429,anger
42307,Game,5.97,2311,61433,288,61433,fear
40074,Original,3.61,2312,61385,49,61385,anger
27783,Manga,5.71,2313,61491,44,61491,fear
35111,Manga,8.16,2314,61638,63,61638,joy
413,Visual novel,2.24,2315,61237,283,61237,fear
9712,Manga,6.93,2316,61186,64,61186,sadness
33248,Original,7.42,2317,61213,126,61213,anger
30191,Light novel,7.69,2318,61147,50,61147,surprise
43691,Manga,7.73,2319,61008,395,61008,anger
33338,Manga,7.53,2321,61058,45,61058,sadness
27947,Manga,7.86,2322,61080,391,61080,joy
40351,Game,7.19,2324,60810,414,60806,surprise
208,Light novel,7.66,2325,60846,311,60846,love
1453,Manga,7.97,2326,60845,1429,60845,sadness
389,Original,7.37,2327,60726,302,60726,anger
1568,Manga,6.79,2328,60732,81,60732,joy
1669,Manga,6.7,2329,60720,104,60720,surprise
77,Original,7.97,2331,60611,955,60611,joy
793,Manga,7.96,2332,60565,110,60565,joy
144,Visual novel,7.05,2333,60556,217,60556,joy
15125,Manga,6.53,2334,60519,208,60519,anger
31848,Web manga,6.57,2335,60624,72,60624,joy
238,Manga,7.27,2336,60416,226,60416,surprise
37651,Game,6.52,2338,60504,41,60504,joy
1023,Original,8.02,2339,60255,330,60255,fear
158,Light novel,7.23,2340,60228,642,60228,joy
19511,Original,7.56,2345,60257,147,60257,surprise
9675,Manga,6.92,2346,59962,56,59962,joy
4196,Manga,6.75,2347,59939,70,59939,sadness
1815,Light novel,7.39,2349,59896,50,59896,fear
907,Manga,6.95,2350,59873,243,59873,joy
41833,Manga,7.05,2351,59813,364,59813,fear
32483,Novel,6.63,2352,59835,104,59835,fear
37952,Game,5.21,2353,59721,47,59721,surprise
435,Manga,7.44,2355,59675,497,59675,joy
3226,Manga,8.2,2358,59583,193,59583,joy
3603,Manga,7.72,2359,59590,558,59590,joy
48375,Light novel,7.75,2360,59370,326,59370,anger
37576,Light novel,5.69,2361,59489,60,59489,anger
502,Manga,6.84,2363,59395,30,59395,anger
3841,Manga,7.61,2364,59309,415,59309,joy
6758,Light novel,7.08,2365,59282,190,59282,sadness
22429,Manga,7.47,2366,59465,699,59465,sadness
320,Original,6.56,2367,59264,239,59264,anger
1569,Visual novel,7.01,2368,59217,168,59217,joy
23383,Manga,7.34,2370,59269,32,59269,anger
207,Novel,7.37,2371,59211,491,59211,fear
6676,Light novel,7.26,2372,59134,96,59134,sadness
8311,Manga,7.72,2375,58948,205,58948,fear
326,Manga,7.27,2376,58920,352,58920,love
36943,Manga,5.56,2377,58965,62,58965,joy
40879,Other,7.53,2378,58818,922,58818,surprise
531,Manga,7.75,2381,58512,196,58512,joy
1486,Manga,7.98,2383,58486,1154,58486,joy
9624,Book,6.59,2384,58399,66,58399,love
36538,Manga,8.39,2386,58515,166,58515,fear
5593,Manga,7.34,2388,58299,243,58299,fear
21667,Manga,7.64,2389,58445,44,58445,joy
2369,Light novel,6.91,2390,58291,102,58291,fear
42822,Manga,7.08,2391,58319,270,58319,fear
14093,Game,6.4,2392,58253,28,58253,joy
781,Manga,8.05,2394,58320,66,58320,anger
33558,Game,7.25,2394,58274,25,58274,fear
31564,4-koma manga,7.05,2395,58261,108,58261,joy
100,Manga,7.16,2396,58142,381,58142,fear
5337,Original,6.51,2397,58166,164,58166,anger
23441,Manga,7.44,2398,58254,58,58254,joy
12149,Original,7.29,2399,58014,631,58014,sadness
713,Visual novel,7.25,2400,57960,113,57960,sadness
17187,Manga,7.45,2401,57942,66,57942,fear
16868,Manga,7.27,2402,57930,30,57930,joy
21167,Game,6.39,2404,57904,66,57904,joy
1719,Manga,7.74,2405,57825,199,57825,anger
34076,Novel,8.11,2407,57719,256,57719,joy
37964,Manga,6.62,2408,57695,93,57695,fear
30795,Manga,6.35,2409,57666,113,57666,fear
276,Manga,7.14,2410,57587,182,57587,sadness
40165,Original,5.23,2411,57580,47,57580,joy
42571,Web manga,5.49,2412,57628,159,57628,joy
49738,Book,7.72,2413,57664,377,57664,anger
490,Manga,7.28,2414,57510,390,57510,joy
4879,Novel,7.12,2415,57429,230,57429,surprise
38409,Original,7.92,2416,58037,774,58037,joy
104,Manga,7.17,2417,57370,458,57370,joy
37436,Original,5.94,2418,57478,75,57478,fear
41834,Game,5.74,2419,57344,141,57344,anger
2158,Manga,7.82,2420,57268,841,57268,anger
35298,Manga,6.42,2421,57293,60,57293,joy
40906,Manga,7.67,2422,57141,337,57141,joy
34177,Light novel,6.56,2424,57267,83,57267,joy
146,Original,6.71,2425,57126,149,57126,surprise
39753,Manga,7.32,2426,57219,240,57219,joy
36318,Novel,6.74,2427,57232,82,57232,anger
3231,Manga,7.06,2428,56975,108,56975,anger
1251,Original,7.49,2429,57018,442,57018,fear
36525,Manga,5.87,2430,57039,68,57039,surprise
36587,Game,6.73,2431,57103,64,57103,anger
39819,Manga,7.3,2432,57026,73,57026,sadness
40206,Game,7.17,2435,56931,47,56931,joy
7655,Manga,8.29,2436,56856,449,56856,joy
25859,4-koma manga,6.62,2439,56759,58,56759,fear
34009,Original,6.86,2440,56636,151,56636,anger
6288,Original,7.32,2441,56530,205,56530,joy
7337,Web manga,7.15,2442,56510,197,56510,anger
31790,Original,5.68,2443,56417,56,56417,joy
3656,Manga,6.86,2444,56292,209,56292,surprise
40230,Novel,7.1,2446,56305,229,56305,joy
8726,Manga,7.37,2447,56110,207,56110,joy
3848,Manga,7.49,2448,56124,16,56124,sadness
10779,Visual novel,7.6,2449,56007,817,56007,anger
780,Manga,7.9,2450,56040,56,56040,fear
489,Original,7.31,2451,55955,232,55955,joy
1364,Manga,8.1,2452,55940,45,55940,anger
49053,Manga,8.2,2453,56073,628,56073,joy
11371,Manga,7.55,2455,55833,197,55833,anger
36094,Manga,7.54,2458,55903,311,55903,joy
33783,Original,6.45,2459,55802,60,55802,anger
37458,Novel,6.65,2460,55765,82,55765,anger
43229,Original,6.63,2462,55631,324,55631,fear
13203,Manga,7.75,2463,55537,414,55537,fear
891,Manga,6.8,2464,55579,32,55579,fear
191,Manga,7.35,2465,55534,41,55534,joy
394,Manga,7.13,2467,55353,79,55353,anger
5220,Novel,6.87,2468,55326,118,55326,anger
3359,Manga,6.86,2469,55262,123,55262,anger
21639,Manga,6.71,2470,55378,445,55378,joy
21439,Visual novel,7.01,2472,55172,214,55172,joy
9938,Manga,7.39,2473,55048,158,55048,joy
106,Manga,7.56,2474,55054,719,55054,sadness
36702,Manga,7.83,2476,55090,75,55090,fear
1363,Manga,8.05,2477,54940,81,54940,fear
10417,Manga,5.37,2481,54613,48,54613,fear
20053,Original,6.09,2482,54631,55,54631,joy
1013,Original,7.12,2483,54580,222,54580,fear
44983,Light novel,6.86,2485,54565,195,54565,fear
38295,Web manga,5.69,2486,54579,41,54579,joy
33899,Game,7.61,2487,54557,1097,54557,surprise
25839,Game,6.1,2488,54365,76,54365,joy
52,Manga,7.21,2489,54225,263,54225,joy
1696,Manga,6.98,2490,54191,158,54191,anger
23133,Original,6.46,2492,54213,79,54213,fear
2273,Original,7.84,2493,54195,174,54195,anger
20359,Manga,7.29,2494,54196,218,54196,anger
28211,Novel,6.91,2495,54139,244,54139,sadness
18523,Web manga,7.44,2496,54099,101,54099,fear
161,Manga,7.28,2497,54025,266,54025,sadness
15793,Original,7.47,2498,54000,476,54000,fear
33082,Game,7.43,2499,54028,138,54028,anger
32866,Original,6.69,2500,53934,116,53934,fear
13115,Visual novel,7.44,2501,53727,138,53727,sadness
10604,Light novel,6.78,2502,53714,32,53714,joy
6893,Visual novel,7.01,2503,53714,413,53714,anger
35834,Manga,7.09,2504,53653,108,53653,fear
9117,Visual novel,7.24,2505,53591,39,53591,joy
20903,Original,7.26,2506,53598,144,53598,joy
18411,Manga,7.12,2508,53560,87,53560,anger
24135,Manga,7.51,2509,53563,280,53563,joy
893,Manga,7.17,2510,53479,33,53479,anger
37578,Original,7.12,2513,53312,134,53312,fear
14511,Manga,7.65,2514,53189,73,53189,joy
33323,Manga,8.16,2515,53335,157,53335,joy
33197,Card game,6.66,2516,53203,99,53203,joy
1138,Game,7.06,2517,53047,235,53047,fear
508,Manga,6.84,2519,52677,228,52677,joy
34966,Original,6.65,2520,52679,58,52679,anger
5460,Manga,8.18,2521,52531,62,52531,sadness
38936,Light novel,7.11,2522,52576,36,52576,joy
419,Manga,6.86,2523,52481,186,52481,anger
1016,Manga,7.1,2524,52452,215,52452,joy
1836,Visual novel,6.52,2527,52355,42,52355,joy
297,Manga,6.66,2529,52316,67,52316,joy
34299,Original,7.3,2530,52391,37,52391,anger
35248,Game,5.97,2533,52303,109,52303,fear
1557,Light novel,7.51,2534,52221,263,52221,fear
5279,Manga,7.07,2535,52229,46,52229,anger
15863,Manga,7.2,2536,52089,159,52089,anger
19123,Manga,8.18,2537,52188,69,52188,joy
35757,Web manga,6.53,2538,51964,64,51964,sadness
35678,Novel,7.76,2539,52033,128,52033,joy
40434,Web novel,8.67,2540,52102,1169,52102,fear
39730,Manga,7.34,2543,51754,230,51754,joy
17821,Manga,6.5,2545,51614,70,51614,joy
553,Manga,7.03,2546,51582,380,51582,anger
44087,Manga,8.47,2547,51678,203,51678,fear
1379,Light novel,7.76,2548,51549,44,51549,sadness
14653,Manga,7.01,2549,51380,66,51380,anger
34504,4-koma manga,7.85,2550,51509,75,51509,anger
19367,Original,6.38,2551,51389,47,51389,surprise
2471,Manga,7.68,2552,51316,482,51316,joy
34839,Mixed media,6.61,2553,51425,204,51425,sadness
3089,Novel,7.27,2555,51165,270,51165,joy
1051,Manga,7.04,2556,51150,228,51150,joy
1257,Manga,8.08,2558,51118,340,51118,sadness
2951,Manga,8.04,2559,50958,66,50958,anger
142,Manga,7.44,2561,50922,445,50922,joy
31733,Manga,7.76,2562,51018,315,51018,fear
1172,Light novel,7.83,2564,50801,209,50801,fear
32171,Card game,5.83,2565,50865,84,50865,fear
20517,Visual novel,7.72,2567,50779,148,50779,joy
36950,Manga,7.11,2569,50805,60,50805,joy
38337,4-koma manga,7.93,2570,50822,406,50822,joy
129,Manga,7.47,2571,50665,751,50665,anger
11491,4-koma manga,6.63,2572,50621,24,50621,surprise
